Lake,Date,Year,Month,Species,Pounds
Lost Island Lake,10/10/2001,2001,10,BMB,100
Silver Lake (Palo Alto),10/10/2001,2001,10,FWD,0
Lost Island Lake,10/10/2001,2001,10,FWD,0
Silver Lake (Palo Alto),10/10/2001,2001,10,CAP,10000
Lost Island Lake,10/10/2001,2001,10,CAP,4500
Five Island Lake,10/11/2001,2001,10,BMB,3100
Five Island Lake,10/11/2001,2001,10,FWD,0
Five Island Lake,10/11/2001,2001,10,CAP,800
Five Island Lake,10/16/2001,2001,10,BMB,300
Five Island Lake,10/16/2001,2001,10,FWD,0
Five Island Lake,10/16/2001,2001,10,CAP,200
Little Swan Lake,10/23/2001,2001,10,BMB,9730
Lost Island Lake,10/23/2001,2001,10,BMB,2500
Little Swan Lake,10/23/2001,2001,10,FWD,0
Lost Island Lake,10/23/2001,2001,10,FWD,0
Little Swan Lake,10/23/2001,2001,10,CAP,2100
Lost Island Lake,10/23/2001,2001,10,CAP,1250
Little Swan Lake,10/24/2001,2001,10,BMB,7100
Lost Island Lake,10/24/2001,2001,10,BMB,250
Little Swan Lake,10/24/2001,2001,10,FWD,0
Lost Island Lake,10/24/2001,2001,10,FWD,0
Little Swan Lake,10/24/2001,2001,10,CAP,4870
Lost Island Lake,10/24/2001,2001,10,CAP,3400
Trumbull Lake,10/29/2001,2001,10,BMB,4000
Trumbull Lake,10/29/2001,2001,10,FWD,0
Trumbull Lake,10/29/2001,2001,10,CAP,19780
Little Spirit Lake,11/5/2001,2001,11,BMB,6200
Little Spirit Lake,11/5/2001,2001,11,FWD,0
Little Spirit Lake,11/5/2001,2001,11,CAP,5100
Little Swan Lake,11/6/2001,2001,11,BMB,3190
Little Swan Lake,11/6/2001,2001,11,FWD,0
Little Swan Lake,11/6/2001,2001,11,CAP,2900
Little Swan Lake,11/7/2001,2001,11,BMB,822
Little Swan Lake,11/7/2001,2001,11,FWD,0
Little Swan Lake,11/7/2001,2001,11,CAP,750
Little Spirit Lake,11/8/2001,2001,11,BMB,200
Little Spirit Lake,11/8/2001,2001,11,FWD,0
Little Spirit Lake,11/8/2001,2001,11,CAP,50
Silver Lake (Dickinson),11/13/2001,2001,11,BMB,600
Silver Lake (Dickinson),11/13/2001,2001,11,FWD,0
Silver Lake (Dickinson),11/13/2001,2001,11,CAP,5000
East Okoboji Lake,2/13/2002,2002,2,BMB,6100
East Okoboji Lake,2/13/2002,2002,2,FWD,893
East Okoboji Lake,2/13/2002,2002,2,CAP,49030
East Okoboji Lake,2/14/2002,2002,2,BMB,13450
East Okoboji Lake,2/14/2002,2002,2,FWD,5354
East Okoboji Lake,2/14/2002,2002,2,CAP,53465
West Okoboji Lake,2/15/2002,2002,2,BMB,84800
West Okoboji Lake,2/15/2002,2002,2,FWD,3667
West Okoboji Lake,2/15/2002,2002,2,CAP,89701
Trumbull Lake,4/7/2002,2002,4,BMB,400
Trumbull Lake,4/7/2002,2002,4,FWD,0
Trumbull Lake,4/7/2002,2002,4,CAP,8000
East Okoboji Lake,4/15/2002,2002,4,BMB,23600
East Okoboji Lake,4/15/2002,2002,4,FWD,9300
East Okoboji Lake,4/15/2002,2002,4,CAP,15500
East Okoboji Lake,4/17/2002,2002,4,BMB,3500
East Okoboji Lake,4/17/2002,2002,4,FWD,550
East Okoboji Lake,4/17/2002,2002,4,CAP,8200
East Okoboji Lake,4/22/2002,2002,4,BMB,700
East Okoboji Lake,4/22/2002,2002,4,FWD,1700
East Okoboji Lake,4/22/2002,2002,4,CAP,4500
Spirit Lake,4/24/2002,2002,4,BMB,450
Spirit Lake,4/24/2002,2002,4,FWD,4200
Spirit Lake,4/24/2002,2002,4,CAP,11700
East Okoboji Lake,4/30/2002,2002,4,BMB,200
East Okoboji Lake,4/30/2002,2002,4,FWD,100
East Okoboji Lake,4/30/2002,2002,4,CAP,1200
Trumbull Lake,5/6/2002,2002,5,BMB,1700
East Okoboji Lake,5/6/2002,2002,5,BMB,17400
Trumbull Lake,5/6/2002,2002,5,FWD,0
East Okoboji Lake,5/6/2002,2002,5,FWD,1200
Trumbull Lake,5/6/2002,2002,5,CAP,5000
East Okoboji Lake,5/6/2002,2002,5,CAP,14750
Spirit Lake,5/7/2002,2002,5,BMB,200
Lost Island Lake,5/7/2002,2002,5,BMB,1200
Spirit Lake,5/7/2002,2002,5,FWD,1300
Lost Island Lake,5/7/2002,2002,5,FWD,0
Spirit Lake,5/7/2002,2002,5,CAP,25300
Lost Island Lake,5/7/2002,2002,5,CAP,4100
Five Island Lake,5/10/2002,2002,5,BMB,940
Five Island Lake,5/10/2002,2002,5,FWD,0
Five Island Lake,5/10/2002,2002,5,CAP,200
Lost Island Lake,5/15/2002,2002,5,BMB,400
Lost Island Lake,5/15/2002,2002,5,FWD,0
Lost Island Lake,5/15/2002,2002,5,CAP,15700
East Okoboji Lake,5/16/2002,2002,5,BMB,3200
East Okoboji Lake,5/16/2002,2002,5,FWD,2400
East Okoboji Lake,5/16/2002,2002,5,CAP,6100
Five Island Lake,5/20/2002,2002,5,BMB,900
Five Island Lake,5/20/2002,2002,5,FWD,0
Five Island Lake,5/20/2002,2002,5,CAP,400
Lost Island Lake,5/21/2002,2002,5,BMB,450
Lost Island Lake,5/21/2002,2002,5,FWD,0
Lost Island Lake,5/21/2002,2002,5,CAP,2700
Lost Island Lake,5/23/2002,2002,5,BMB,700
Lost Island Lake,5/23/2002,2002,5,FWD,0
Lost Island Lake,5/23/2002,2002,5,CAP,4400
East Okoboji Lake,5/30/2002,2002,5,BMB,2700
East Okoboji Lake,5/30/2002,2002,5,FWD,1600
East Okoboji Lake,5/30/2002,2002,5,CAP,1350
Spirit Lake,6/5/2002,2002,6,BMB,100
Spirit Lake,6/5/2002,2002,6,FWD,1300
Spirit Lake,6/5/2002,2002,6,CAP,7100
Little Spirit Lake,9/30/2002,2002,9,BMB,675
Little Spirit Lake,9/30/2002,2002,9,FWD,300
Little Spirit Lake,9/30/2002,2002,9,CAP,125
Little Spirit Lake,10/1/2002,2002,10,BMB,700
Ingham Lake,10/1/2002,2002,10,BMB,750
Five Island Lake,10/1/2002,2002,10,BMB,2650
Little Spirit Lake,10/1/2002,2002,10,FWD,250
Ingham Lake,10/1/2002,2002,10,FWD,0
Five Island Lake,10/1/2002,2002,10,FWD,0
Little Spirit Lake,10/1/2002,2002,10,CAP,8900
Ingham Lake,10/1/2002,2002,10,CAP,25
Five Island Lake,10/1/2002,2002,10,CAP,1300
Ingham Lake,10/2/2002,2002,10,BMB,12150
Ingham Lake,10/2/2002,2002,10,FWD,0
Ingham Lake,10/2/2002,2002,10,CAP,500
Ingham Lake,10/3/2002,2002,10,BMB,4000
Ingham Lake,10/3/2002,2002,10,FWD,0
Ingham Lake,10/3/2002,2002,10,CAP,150
Trumbull Lake,10/7/2002,2002,10,BMB,1600
Silver Lake (Dickinson),10/7/2002,2002,10,BMB,1
Five Island Lake,10/7/2002,2002,10,BMB,950
Trumbull Lake,10/7/2002,2002,10,FWD,0
Silver Lake (Dickinson),10/7/2002,2002,10,FWD,250
Five Island Lake,10/7/2002,2002,10,FWD,0
Trumbull Lake,10/7/2002,2002,10,CAP,11000
Silver Lake (Dickinson),10/7/2002,2002,10,CAP,18
Five Island Lake,10/7/2002,2002,10,CAP,12100
Trumbull Lake,10/8/2002,2002,10,BMB,250
Five Island Lake,10/8/2002,2002,10,BMB,550
Trumbull Lake,10/8/2002,2002,10,FWD,0
Five Island Lake,10/8/2002,2002,10,FWD,0
Trumbull Lake,10/8/2002,2002,10,CAP,14000
Five Island Lake,10/8/2002,2002,10,CAP,4300
Silver Lake (Dickinson),10/9/2002,2002,10,BMB,0
Lost Island Lake,10/9/2002,2002,10,BMB,400
Silver Lake (Dickinson),10/9/2002,2002,10,FWD,1000
Lost Island Lake,10/9/2002,2002,10,FWD,0
Silver Lake (Dickinson),10/9/2002,2002,10,CAP,400
Lost Island Lake,10/9/2002,2002,10,CAP,11900
Silver Lake (Dickinson),10/10/2002,2002,10,BMB,0
Tuttle Lake,10/10/2002,2002,10,BMB,200
Silver Lake (Dickinson),10/10/2002,2002,10,FWD,200
Tuttle Lake,10/10/2002,2002,10,FWD,0
Silver Lake (Dickinson),10/10/2002,2002,10,CAP,300
Tuttle Lake,10/10/2002,2002,10,CAP,300
Trumbull Lake,10/21/2002,2002,10,BMB,4600
Trumbull Lake,10/21/2002,2002,10,FWD,0
Trumbull Lake,10/21/2002,2002,10,CAP,6000
Trumbull Lake,10/22/2002,2002,10,BMB,3625
Trumbull Lake,10/22/2002,2002,10,FWD,0
Trumbull Lake,10/22/2002,2002,10,CAP,5000
Silver Lake (Palo Alto),10/28/2002,2002,10,BMB,3400
Little Spirit Lake,10/28/2002,2002,10,BMB,12
Silver Lake (Palo Alto),10/28/2002,2002,10,FWD,0
Little Spirit Lake,10/28/2002,2002,10,FWD,0
Silver Lake (Palo Alto),10/28/2002,2002,10,CAP,1500
Little Spirit Lake,10/28/2002,2002,10,CAP,10
Silver Lake (Palo Alto),10/29/2002,2002,10,BMB,3400
Silver Lake (Palo Alto),10/29/2002,2002,10,FWD,0
Silver Lake (Palo Alto),10/29/2002,2002,10,CAP,1375
Silver Lake (Palo Alto),11/4/2002,2002,11,BMB,2115
Silver Lake (Palo Alto),11/4/2002,2002,11,FWD,0
Silver Lake (Palo Alto),11/4/2002,2002,11,CAP,42000
Ingham Lake,11/5/2002,2002,11,BMB,6300
Ingham Lake,11/5/2002,2002,11,FWD,0
Ingham Lake,11/5/2002,2002,11,CAP,45
Ingham Lake,11/6/2002,2002,11,BMB,12600
Ingham Lake,11/6/2002,2002,11,FWD,0
Ingham Lake,11/6/2002,2002,11,CAP,75
Silver Lake (Palo Alto),11/11/2002,2002,11,BMB,2200
Silver Lake (Palo Alto),11/11/2002,2002,11,FWD,0
Silver Lake (Palo Alto),11/11/2002,2002,11,CAP,1600
East Okoboji Lake,4/22/2003,2003,4,BMB,1100
East Okoboji Lake,4/22/2003,2003,4,FWD,800
East Okoboji Lake,4/22/2003,2003,4,CAP,6400
Lost Island Lake,4/23/2003,2003,4,BMB,11300
Lost Island Lake,4/23/2003,2003,4,FWD,0
Lost Island Lake,4/23/2003,2003,4,CAP,12500
East Okoboji Lake,4/28/2003,2003,4,BMB,14600
East Okoboji Lake,4/28/2003,2003,4,FWD,0
East Okoboji Lake,4/28/2003,2003,4,CAP,22900
Five Island Lake,4/29/2003,2003,4,BMB,13402
Five Island Lake,4/29/2003,2003,4,FWD,0
Five Island Lake,4/29/2003,2003,4,CAP,15300
Five Island Lake,4/30/2003,2003,4,BMB,5000
Five Island Lake,4/30/2003,2003,4,FWD,0
Five Island Lake,4/30/2003,2003,4,CAP,5000
East Okoboji Lake,5/5/2003,2003,5,BMB,3000
East Okoboji Lake,5/5/2003,2003,5,FWD,850
East Okoboji Lake,5/5/2003,2003,5,CAP,13400
Spirit Lake,5/6/2003,2003,5,BMB,4800
Spirit Lake,5/6/2003,2003,5,FWD,1100
Spirit Lake,5/6/2003,2003,5,CAP,4800
Lost Island Lake,5/7/2003,2003,5,BMB,9550
Lost Island Lake,5/7/2003,2003,5,FWD,0
Lost Island Lake,5/7/2003,2003,5,CAP,33100
East Okoboji Lake,5/14/2003,2003,5,BMB,4400
East Okoboji Lake,5/14/2003,2003,5,FWD,500
East Okoboji Lake,5/14/2003,2003,5,CAP,1150
Spirit Lake,5/21/2003,2003,5,BMB,2450
Spirit Lake,5/21/2003,2003,5,FWD,400
Spirit Lake,5/21/2003,2003,5,CAP,7200
Spirit Lake,5/22/2003,2003,5,BMB,2100
Spirit Lake,5/22/2003,2003,5,FWD,100
Spirit Lake,5/22/2003,2003,5,CAP,17800
Five Island Lake,9/10/2003,2003,9,BMB,810
Five Island Lake,9/10/2003,2003,9,FWD,0
Five Island Lake,9/10/2003,2003,9,CAP,150
Ingham Lake,9/11/2003,2003,9,BMB,24020
Ingham Lake,9/11/2003,2003,9,FWD,0
Ingham Lake,9/11/2003,2003,9,CAP,2590
Five Island Lake,9/15/2003,2003,9,BMB,100
Five Island Lake,9/15/2003,2003,9,FWD,0
Five Island Lake,9/15/2003,2003,9,CAP,1500
Ingham Lake,9/23/2003,2003,9,BMB,700
Ingham Lake,9/23/2003,2003,9,FWD,0
Ingham Lake,9/23/2003,2003,9,CAP,50
Iowa Lake (Osceola),9/24/2003,2003,9,BMB,7100
Iowa Lake (Osceola),9/24/2003,2003,9,FWD,30
Iowa Lake (Osceola),9/24/2003,2003,9,CAP,150
Iowa Lake (Osceola),9/25/2003,2003,9,BMB,6125
Iowa Lake (Osceola),9/25/2003,2003,9,FWD,0
Iowa Lake (Osceola),9/25/2003,2003,9,CAP,175
Trumbull Lake,10/6/2003,2003,10,BMB,1000
Trumbull Lake,10/6/2003,2003,10,FWD,0
Trumbull Lake,10/6/2003,2003,10,CAP,6000
Trumbull Lake,10/7/2003,2003,10,BMB,1000
Silver Lake (Dickinson),10/7/2003,2003,10,BMB,2880
Trumbull Lake,10/7/2003,2003,10,FWD,0
Silver Lake (Dickinson),10/7/2003,2003,10,FWD,120
Trumbull Lake,10/7/2003,2003,10,CAP,9000
Silver Lake (Dickinson),10/7/2003,2003,10,CAP,760
Ingham Lake,10/9/2003,2003,10,BMB,125
Ingham Lake,10/9/2003,2003,10,FWD,0
Ingham Lake,10/9/2003,2003,10,CAP,900
Virgin Lake,10/13/2003,2003,10,BMB,8800
Virgin Lake,10/13/2003,2003,10,FWD,0
Virgin Lake,10/13/2003,2003,10,CAP,1000
elk lake,10/14/2003,2003,10,BMB,3600
elk lake,10/14/2003,2003,10,FWD,150
elk lake,10/14/2003,2003,10,CAP,4400
High Lake,10/29/2003,2003,10,BMB,15400
High Lake,10/29/2003,2003,10,FWD,0
High Lake,10/29/2003,2003,10,CAP,450
Ingham Lake,11/1/2003,2003,11,BMB,2300
Ingham Lake,11/1/2003,2003,11,FWD,0
Ingham Lake,11/1/2003,2003,11,CAP,20
Ingham Lake,11/2/2003,2003,11,BMB,400
Ingham Lake,11/2/2003,2003,11,FWD,0
Ingham Lake,11/2/2003,2003,11,CAP,25
Silver Lake (Dickinson),11/5/2003,2003,11,BMB,10100
Silver Lake (Dickinson),11/5/2003,2003,11,FWD,5665
Silver Lake (Dickinson),11/5/2003,2003,11,CAP,21161
Silver Lake (Palo Alto),11/11/2003,2003,11,BMB,9000
Silver Lake (Palo Alto),11/11/2003,2003,11,FWD,0
Silver Lake (Palo Alto),11/11/2003,2003,11,CAP,47000
Tuttle Lake,4/6/2004,2004,4,BMB,900
Tuttle Lake,4/6/2004,2004,4,FWD,0
Tuttle Lake,4/6/2004,2004,4,CAP,350
Five Island Lake,4/7/2004,2004,4,BMB,54360
Five Island Lake,4/7/2004,2004,4,FWD,0
Five Island Lake,4/7/2004,2004,4,CAP,4850
East Okoboji Lake,4/26/2004,2004,4,BMB,4200
East Okoboji Lake,4/26/2004,2004,4,FWD,2000
East Okoboji Lake,4/26/2004,2004,4,CAP,6100
Ingham Lake,4/27/2004,2004,4,BMB,6500
Ingham Lake,4/27/2004,2004,4,FWD,0
Ingham Lake,4/27/2004,2004,4,CAP,700
Ingham Lake,4/28/2004,2004,4,BMB,4850
Ingham Lake,4/28/2004,2004,4,FWD,0
Ingham Lake,4/28/2004,2004,4,CAP,500
Little Spirit Lake,5/3/2004,2004,5,BMB,200
Little Spirit Lake,5/3/2004,2004,5,FWD,7500
Little Spirit Lake,5/3/2004,2004,5,CAP,100
East Okoboji Lake,5/4/2004,2004,5,BMB,1200
East Okoboji Lake,5/4/2004,2004,5,FWD,5500
East Okoboji Lake,5/4/2004,2004,5,CAP,800
East Okoboji Lake,5/5/2004,2004,5,BMB,9200
East Okoboji Lake,5/5/2004,2004,5,FWD,1200
East Okoboji Lake,5/5/2004,2004,5,CAP,9600
Ingham Lake,5/6/2004,2004,5,BMB,1500
Ingham Lake,5/6/2004,2004,5,FWD,0
Ingham Lake,5/6/2004,2004,5,CAP,300
East Okoboji Lake,5/10/2004,2004,5,BMB,1800
East Okoboji Lake,5/10/2004,2004,5,FWD,4200
East Okoboji Lake,5/10/2004,2004,5,CAP,6000
East Okoboji Lake,5/11/2004,2004,5,BMB,7600
East Okoboji Lake,5/11/2004,2004,5,FWD,9500
East Okoboji Lake,5/11/2004,2004,5,CAP,2400
Lost Island Lake,5/12/2004,2004,5,BMB,11500
Lost Island Lake,5/12/2004,2004,5,FWD,0
Lost Island Lake,5/12/2004,2004,5,CAP,28750
Spirit Lake,5/14/2004,2004,5,BMB,4300
Spirit Lake,5/14/2004,2004,5,FWD,600
Spirit Lake,5/14/2004,2004,5,CAP,6100
Five Island Lake,5/18/2004,2004,5,BMB,1400
spirit lake,5/18/2004,2004,5,BMB,7300
Five Island Lake,5/18/2004,2004,5,FWD,0
spirit lake,5/18/2004,2004,5,FWD,0
Five Island Lake,5/18/2004,2004,5,CAP,4290
spirit lake,5/18/2004,2004,5,CAP,12100
Five Island Lake,5/19/2004,2004,5,BMB,100
Five Island Lake,5/19/2004,2004,5,FWD,0
Five Island Lake,5/19/2004,2004,5,CAP,10700
Five Island Lake,9/22/2004,2004,9,BMB,2217
Five Island Lake,9/22/2004,2004,9,FWD,0
Five Island Lake,9/22/2004,2004,9,CAP,3017
Little Swan Lake,10/5/2004,2004,10,BMB,1450
Little Swan Lake,10/5/2004,2004,10,FWD,0
Little Swan Lake,10/5/2004,2004,10,CAP,50
Little Swan Lake,10/6/2004,2004,10,BMB,1629
Little Swan Lake,10/6/2004,2004,10,FWD,0
Little Swan Lake,10/6/2004,2004,10,CAP,260
Silver Lake (Dickinson),10/7/2004,2004,10,BMB,2010
Silver Lake (Dickinson),10/7/2004,2004,10,FWD,670
Silver Lake (Dickinson),10/7/2004,2004,10,CAP,778
Tuttle Lake,10/12/2004,2004,10,BMB,4000
Tuttle Lake,10/12/2004,2004,10,FWD,0
Tuttle Lake,10/12/2004,2004,10,CAP,75
Trumbull Lake,10/18/2004,2004,10,BMB,6100
Trumbull Lake,10/18/2004,2004,10,FWD,0
Trumbull Lake,10/18/2004,2004,10,CAP,10050
Tuttle Lake,10/19/2004,2004,10,BMB,2700
Trumbull Lake,10/19/2004,2004,10,BMB,1600
Tuttle Lake,10/19/2004,2004,10,FWD,0
Trumbull Lake,10/19/2004,2004,10,FWD,0
Tuttle Lake,10/19/2004,2004,10,CAP,2100
Trumbull Lake,10/19/2004,2004,10,CAP,4700
Tuttle Lake,10/20/2004,2004,10,BMB,1650
Tuttle Lake,10/20/2004,2004,10,FWD,0
Tuttle Lake,10/20/2004,2004,10,CAP,2760
Tuttle Lake,10/21/2004,2004,10,BMB,4315
Tuttle Lake,10/21/2004,2004,10,FWD,0
Tuttle Lake,10/21/2004,2004,10,CAP,600
Trumbull Lake,10/25/2004,2004,10,BMB,900
Trumbull Lake,10/25/2004,2004,10,FWD,0
Trumbull Lake,10/25/2004,2004,10,CAP,6500
Trumbull Lake,10/26/2004,2004,10,BMB,3250
High Lake,10/26/2004,2004,10,BMB,30
Trumbull Lake,10/26/2004,2004,10,FWD,0
High Lake,10/26/2004,2004,10,FWD,0
Trumbull Lake,10/26/2004,2004,10,CAP,5700
High Lake,10/26/2004,2004,10,CAP,20
High Lake,10/27/2004,2004,10,BMB,110
High Lake,10/27/2004,2004,10,FWD,0
High Lake,10/27/2004,2004,10,CAP,30
Silver Lake (Dickinson),11/2/2004,2004,11,BMB,12
Silver Lake (Dickinson),11/2/2004,2004,11,FWD,200
Silver Lake (Dickinson),11/2/2004,2004,11,CAP,1100
Silver Lake (Dickinson),11/3/2004,2004,11,BMB,208
Silver Lake (Dickinson),11/3/2004,2004,11,FWD,340
Silver Lake (Dickinson),11/3/2004,2004,11,CAP,490
Trumbull Lake,11/8/2004,2004,11,BMB,1000
Trumbull Lake,11/8/2004,2004,11,FWD,0
Trumbull Lake,11/8/2004,2004,11,CAP,1200
Silver Lake (Palo Alto),11/9/2004,2004,11,BMB,1320
Silver Lake (Palo Alto),11/9/2004,2004,11,FWD,0
Silver Lake (Palo Alto),11/9/2004,2004,11,CAP,13920
Silver Lake (Palo Alto),11/22/2004,2004,11,BMB,1500
Silver Lake (Palo Alto),11/22/2004,2004,11,FWD,0
Silver Lake (Palo Alto),11/22/2004,2004,11,CAP,500
Lost Island Lake,2/25/2005,2005,2,BMB,4200
Lost Island Lake,2/25/2005,2005,2,FWD,0
Lost Island Lake,2/25/2005,2005,2,CAP,6800
Five Island Lake,4/14/2005,2005,4,BMB,1450
Five Island Lake,4/14/2005,2005,4,FWD,0
Five Island Lake,4/14/2005,2005,4,CAP,300
Five Island Lake,4/18/2005,2005,4,BMB,1600
Five Island Lake,4/18/2005,2005,4,FWD,0
Five Island Lake,4/18/2005,2005,4,CAP,8000
Five Island Lake,4/19/2005,2005,4,BMB,1050
Spirit Lake,4/19/2005,2005,4,BMB,21300
Five Island Lake,4/19/2005,2005,4,FWD,0
Spirit Lake,4/19/2005,2005,4,FWD,10100
Five Island Lake,4/19/2005,2005,4,CAP,5000
Spirit Lake,4/19/2005,2005,4,CAP,45500
East Okoboji Lake,4/21/2005,2005,4,BMB,9400
East Okoboji Lake,4/21/2005,2005,4,FWD,4500
East Okoboji Lake,4/21/2005,2005,4,CAP,15500
East Okoboji Lake,4/26/2005,2005,4,BMB,1500
East Okoboji Lake,4/26/2005,2005,4,FWD,4700
East Okoboji Lake,4/26/2005,2005,4,CAP,45500
East Okoboji Lake,5/3/2005,2005,5,BMB,1250
East Okoboji Lake,5/3/2005,2005,5,FWD,4600
East Okoboji Lake,5/3/2005,2005,5,CAP,12300
Spirit Lake,5/9/2005,2005,5,BMB,13700
Spirit Lake,5/9/2005,2005,5,FWD,22100
Spirit Lake,5/9/2005,2005,5,CAP,4800
Spirit Lake,5/11/2005,2005,5,BMB,2100
Spirit Lake,5/11/2005,2005,5,FWD,8600
Spirit Lake,5/11/2005,2005,5,CAP,14000
Silver Lake (Dickinson),5/13/2005,2005,5,BMB,2300
Silver Lake (Dickinson),5/13/2005,2005,5,FWD,0
Silver Lake (Dickinson),5/13/2005,2005,5,CAP,6500
Five Island Lake,5/16/2005,2005,5,BMB,350
East Okoboji Lake,5/16/2005,2005,5,BMB,1900
Five Island Lake,5/16/2005,2005,5,FWD,0
East Okoboji Lake,5/16/2005,2005,5,FWD,15200
Five Island Lake,5/16/2005,2005,5,CAP,2200
East Okoboji Lake,5/16/2005,2005,5,CAP,6600
Five Island Lake,5/17/2005,2005,5,BMB,275
Five Island Lake,5/17/2005,2005,5,FWD,0
Five Island Lake,5/17/2005,2005,5,CAP,3100
Five Island Lake,5/18/2005,2005,5,BMB,625
Spirit Lake,5/18/2005,2005,5,BMB,1500
Five Island Lake,5/18/2005,2005,5,FWD,0
Spirit Lake,5/18/2005,2005,5,FWD,9200
Five Island Lake,5/18/2005,2005,5,CAP,3900
Spirit Lake,5/18/2005,2005,5,CAP,10800
Five Island Lake,5/19/2005,2005,5,BMB,975
Five Island Lake,5/19/2005,2005,5,FWD,0
Five Island Lake,5/19/2005,2005,5,CAP,5000
Five Island Lake,5/20/2005,2005,5,BMB,700
Five Island Lake,5/20/2005,2005,5,FWD,0
Five Island Lake,5/20/2005,2005,5,CAP,2400
Ingham Lake,6/1/2005,2005,6,BMB,12700
Ingham Lake,6/1/2005,2005,6,FWD,0
Ingham Lake,6/1/2005,2005,6,CAP,8200
Lost Island Lake,6/2/2005,2005,6,BMB,1100
Lost Island Lake,6/2/2005,2005,6,FWD,0
Lost Island Lake,6/2/2005,2005,6,CAP,4400
Ingham Lake,6/6/2005,2005,6,BMB,5400
Ingham Lake,6/6/2005,2005,6,FWD,0
Ingham Lake,6/6/2005,2005,6,CAP,7600
Trumbull Lake,9/19/2005,2005,9,BMB,500
Trumbull Lake,9/19/2005,2005,9,FWD,0
Trumbull Lake,9/19/2005,2005,9,CAP,27000
Iowa Lake,10/3/2005,2005,10,BMB,2300
Iowa Lake,10/3/2005,2005,10,FWD,0
Iowa Lake,10/3/2005,2005,10,CAP,0
High Lake,10/5/2005,2005,10,BMB,6600
High Lake,10/5/2005,2005,10,FWD,0
High Lake,10/5/2005,2005,10,CAP,12400
High Lake,10/6/2005,2005,10,BMB,700
High Lake,10/6/2005,2005,10,FWD,0
High Lake,10/6/2005,2005,10,CAP,7500
Trumbull Lake,10/10/2005,2005,10,BMB,2700
Trumbull Lake,10/10/2005,2005,10,FWD,0
Trumbull Lake,10/10/2005,2005,10,CAP,8000
High Lake,10/17/2005,2005,10,BMB,400
High Lake,10/17/2005,2005,10,FWD,0
High Lake,10/17/2005,2005,10,CAP,4945
High Lake,10/18/2005,2005,10,BMB,95
High Lake,10/18/2005,2005,10,FWD,0
High Lake,10/18/2005,2005,10,CAP,570
Tuttle Lake,10/19/2005,2005,10,BMB,145
Tuttle Lake,10/19/2005,2005,10,FWD,0
Tuttle Lake,10/19/2005,2005,10,CAP,585
Five Island Lake,10/24/2005,2005,10,BMB,710
Five Island Lake,10/24/2005,2005,10,FWD,0
Five Island Lake,10/24/2005,2005,10,CAP,370
Five Island Lake,10/25/2005,2005,10,BMB,540
Five Island Lake,10/25/2005,2005,10,FWD,0
Five Island Lake,10/25/2005,2005,10,CAP,680
Five Island Lake,10/27/2005,2005,10,BMB,640
Five Island Lake,10/27/2005,2005,10,FWD,0
Five Island Lake,10/27/2005,2005,10,CAP,250
Five Island Lake,10/28/2005,2005,10,BMB,790
Five Island Lake,10/28/2005,2005,10,FWD,0
Five Island Lake,10/28/2005,2005,10,CAP,1750
Trumbull Lake,10/31/2005,2005,10,BMB,4600
Trumbull Lake,10/31/2005,2005,10,FWD,0
Trumbull Lake,10/31/2005,2005,10,CAP,21600
High Lake,11/7/2005,2005,11,BMB,1950
High Lake,11/7/2005,2005,11,FWD,0
High Lake,11/7/2005,2005,11,CAP,1200
Trumbull Lake,11/14/2005,2005,11,BMB,1400
Trumbull Lake,11/14/2005,2005,11,FWD,0
Trumbull Lake,11/14/2005,2005,11,CAP,24100
Spirit Lake,4/10/2006,2006,4,BMB,2400
Spirit Lake,4/10/2006,2006,4,FWD,500
Spirit Lake,4/10/2006,2006,4,CAP,18100
East Okoboji Lake,4/11/2006,2006,4,BMB,3800
East Okoboji Lake,4/11/2006,2006,4,FWD,12200
East Okoboji Lake,4/11/2006,2006,4,CAP,11400
East Okoboji Lake,4/12/2006,2006,4,BMB,16100
East Okoboji Lake,4/12/2006,2006,4,FWD,14000
East Okoboji Lake,4/12/2006,2006,4,CAP,2800
Spirit Lake,4/13/2006,2006,4,BMB,2200
Spirit Lake,4/13/2006,2006,4,FWD,800
Spirit Lake,4/13/2006,2006,4,CAP,12000
Spirit Lake,4/17/2006,2006,4,BMB,6500
Spirit Lake,4/17/2006,2006,4,FWD,2200
Spirit Lake,4/17/2006,2006,4,CAP,3800
East Okoboji Lake,4/18/2006,2006,4,BMB,2600
East Okoboji Lake,4/18/2006,2006,4,FWD,18500
East Okoboji Lake,4/18/2006,2006,4,CAP,3500
Spirit Lake,4/24/2006,2006,4,BMB,2900
Spirit Lake,4/24/2006,2006,4,FWD,1100
Spirit Lake,4/24/2006,2006,4,CAP,13500
East Okoboji Lake,4/25/2006,2006,4,BMB,800
East Okoboji Lake,4/25/2006,2006,4,FWD,4800
East Okoboji Lake,4/25/2006,2006,4,CAP,2400
Lost Island Lake,5/2/2006,2006,5,BMB,12600
Spirit Lake,5/2/2006,2006,5,BMB,2600
Lost Island Lake,5/2/2006,2006,5,FWD,0
Spirit Lake,5/2/2006,2006,5,FWD,1100
Lost Island Lake,5/2/2006,2006,5,CAP,41000
Spirit Lake,5/2/2006,2006,5,CAP,3700
Five Island Lake,5/3/2006,2006,5,BMB,800
Spirit Lake,5/3/2006,2006,5,BMB,1200
